City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,ornskoldsvik,63.2909,18.7153,14.53,100,100,1.54,SE,1692827064
282,umluj,25.0213,37.2685,31.18,72,76,4.2,SA,1692827064
283,tual,-5.6667,132.75,25.28,87,84,8.48,ID,1692827065
284,hovd,48.0056,91.6419,16.85,50,100,1.5,MN,1692827066
285,natal,-5.795,-35.2094,26.12,83,20,5.14,BR,1692827067
286,zhigalovo,54.8097,105.1578,13.57,76,95,0.59,RU,1692827067
287,korhogo,9.45,-5.6333,22.88,93,100,2.13,CI,1692827068
288,jiagedaqi,50.4167,124.1167,12.48,95,53,1.88,CN,1692827069
289,talcahuano,-36.7167,-73.1167,11.82,66,20,3.6,CL,1692826922
290,shenjiamen,29.9576,122.298,25.98,82,43,0.99,CN,1692827071
291,zaranj,30.9667,61.8833,31.98,14,6,15.0,AF,1692827072
292,ain sefra,32.75,-0.5833,28.13,29,20,2.25,DZ,1692827073
293,kargasok,59.0556,80.8572,14.38,75,82,6.34,RU,1692827073
294,phek,25.6667,94.5,16.46,99,100,0.77,IN,1692827074
295,zheshart,62.0731,49.5733,7.4,98,100,3.12,RU,1692827075
296,aykhal,66.0,111.5,8.38,58,19,2.93,RU,1692827076
297,olyokminsk,60.3736,120.4264,8.15,68,0,0.42,RU,1692827076
298,madang,-5.2246,145.7966,24.53,91,100,1.1,PG,1692827077
299,yangjiang,21.85,111.9667,25.96,90,47,2.11,CN,1692827078
300,ketchikan,55.3422,-131.6461,17.26,67,100,3.09,US,1692827079
301,papao,-17.75,-149.55,27.82,64,35,2.17,PF,1692827079
302,luderitz,-26.6481,15.1594,14.77,73,21,7.08,NA,1692827080
303,westport,41.1415,-73.3579,26.27,49,0,3.6,US,1692827082
304,safonovo,55.15,33.2167,11.43,95,9,2.55,RU,1692827083
305,selfoss,63.9331,-20.9971,13.91,80,32,0.09,IS,1692827026
306,cochrane,51.1834,-114.4687,23.28,39,0,7.72,CA,1692827084
307,bolkhov,53.4433,36.0044,12.13,91,0,3.55,RU,1692827085
308,bentiu,9.2333,29.8333,24.77,70,55,0.28,SS,1692827086
309,conkal,21.0667,-89.5333,31.03,55,75,3.6,MX,1692827086
310,waiuku,-37.25,174.75,11.64,86,88,0.48,NZ,1692827087
311,bada,51.392,109.8717,10.59,95,100,0.76,RU,1692827088
312,sergeyevka,53.88,67.4158,11.02,91,98,3.95,KZ,1692827088
313,caleta de carquin,-11.0925,-77.6267,20.78,78,29,5.21,PE,1692827089
314,masterton,-40.9597,175.6575,9.38,70,4,1.0,NZ,1692827090
315,guiglo,6.5456,-7.4966,22.66,98,9,0.62,CI,1692827091
316,naze,28.3667,129.4833,23.51,82,84,1.97,JP,1692827091
317,magdalena,14.1999,121.429,26.27,94,58,1.4,PH,1692827092
318,kifri,34.6959,44.9661,36.7,11,0,4.16,IQ,1692827093
319,trenton,40.217,-74.7429,26.77,52,20,2.06,US,1692826983
320,slavyanka,42.8633,131.3847,21.24,96,94,2.79,RU,1692826979
321,mpulungu,-8.7623,31.1141,25.28,39,0,3.36,ZM,1692827096
322,hilo,19.7297,-155.09,27.19,74,100,2.57,US,1692826858
323,lagunas,-5.2269,-75.6753,30.06,60,99,0.06,PE,1692827097
324,vrede,-27.4257,29.1659,10.87,28,0,2.09,ZA,1692827098
325,haskovo,41.9403,25.5694,26.79,40,27,1.61,BG,1692827098
326,katsuren-haebaru,26.3369,127.8719,28.43,94,20,2.57,JP,1692827100
327,sittwe,20.15,92.9,26.21,89,98,2.26,MM,1692827101
328,acarau,-2.8856,-40.12,26.13,74,6,7.25,BR,1692826921
329,garissa,-0.4536,39.6401,24.11,66,0,7.24,KE,1692827102
330,greenville,35.6127,-77.3663,30.09,44,40,3.09,US,1692827105
331,chibougamau,49.9168,-74.3659,21.79,40,0,3.09,CA,1692826858
332,port isabel,26.0734,-97.2086,34.05,71,0,6.17,US,1692827106
333,tannum sands,-23.9504,151.3693,17.08,88,0,3.09,AU,1692827107
334,williams lake,52.1415,-122.1445,12.25,89,100,3.6,CA,1692826893
335,hadibu,12.65,54.0333,26.4,82,42,6.86,YE,1692827109
336,crucecita,-28.95,-58.9833,19.11,56,11,5.69,AR,1692827109
337,soto la marina,23.7667,-98.2167,32.88,52,100,6.19,MX,1692827115
338,zapadnaya dvina,56.259,32.0745,11.65,98,10,2.05,RU,1692826938
339,bilbays,30.4204,31.5622,27.46,74,0,2.52,EG,1692827118
340,gambela,8.25,34.5833,21.9,88,90,1.5,ET,1692827119
341,kruisfontein,-34.0033,24.7314,10.59,67,27,6.16,ZA,1692827120
342,tuma,55.148,40.5537,12.1,92,66,1.61,RU,1692827124
343,filiasi,44.55,23.5167,27.29,47,11,1.75,RO,1692827126
344,lianzhou,24.7811,112.3825,23.98,98,66,0.47,CN,1692827128
345,la ronge,55.1001,-105.2842,18.14,72,75,2.57,CA,1692827026
346,aguas vermelhas,-15.7472,-41.46,23.86,55,17,2.93,BR,1692827133
347,grand-lahou,5.1367,-5.0242,23.83,94,41,2.47,CI,1692827135
348,nelson bay,-32.7167,152.15,17.22,71,91,3.13,AU,1692827135
349,ust-nera,64.5667,143.2,6.13,98,100,0.95,RU,1692827136
350,grantsville,40.5999,-112.4644,30.56,45,40,2.57,US,1692827137
351,anatuya,-28.4606,-62.8347,19.86,39,91,4.38,AR,1692827138
352,dryden,49.7833,-92.7503,19.16,72,100,2.06,CA,1692827138
353,pailon,-17.65,-62.75,33.5,24,3,6.09,BO,1692827139
354,trinidad,-14.8333,-64.9,35.99,44,20,4.63,BO,1692827021
355,chern',53.4523,36.9145,12.14,92,24,3.48,RU,1692827026
356,port saint john's,-31.6229,29.5448,16.57,59,100,5.66,ZA,1692827141
357,bardai,11.65,7.2333,21.17,87,92,6.33,NG,1692827142
358,bamboo flat,11.7,92.7167,26.05,89,75,1.03,IN,1692827143
359,lom,43.8139,23.2361,26.75,37,4,2.07,BG,1692827144
360,gebeit,21.0667,36.3167,33.59,41,1,0.41,SD,1692827145
361,eyl,7.9803,49.8164,25.54,78,92,9.74,SO,1692827145
362,irymple,-34.25,142.1667,9.26,64,1,3.56,AU,1692827146
363,eastham,41.8301,-69.9739,22.18,53,0,1.34,US,1692827147
364,iwon-up,40.3231,128.6553,21.81,84,98,2.62,KP,1692827148
365,at-bashi,41.1702,75.8106,11.64,57,28,0.37,KG,1692827148
366,ocean city,39.2776,-74.5746,24.44,63,65,3.58,US,1692827149
367,merizo village,13.2658,144.6691,26.85,80,100,4.3,GU,1692827150
368,abu zabad,12.35,29.25,26.64,55,29,3.07,SD,1692827151
369,fort mcmurray,56.7268,-111.381,19.77,82,75,4.63,CA,1692827153
370,nyrob,60.733,56.7202,8.29,96,100,3.85,RU,1692827153
371,fuling,29.7022,107.3919,24.49,84,100,0.41,CN,1692827154
372,ciudad lazaro cardenas,17.9583,-102.2,31.17,67,100,5.83,MX,1692826954
373,chupaca,-12.0667,-75.2833,17.66,38,75,4.55,PE,1692827155
374,port hedland,-20.3167,118.5667,17.03,51,0,3.09,AU,1692827156
375,leninskoye,41.7589,69.3864,24.77,25,0,2.13,KZ,1692827157
376,belcista,41.3028,20.8303,21.33,52,58,0.47,MK,1692827158
377,nantucket,41.2835,-70.0995,23.03,52,0,4.12,US,1692827158
378,inhambane,-23.865,35.3833,21.74,91,1,4.69,MZ,1692827159
379,puerto san jose,13.9256,-90.8244,28.48,75,97,3.91,GT,1692827161
380,nemuro,43.3236,145.575,19.72,99,100,5.02,JP,1692827162
381,la paz,-16.5,-68.15,18.99,19,20,3.6,BO,1692827163
382,sao tome,0.3365,6.7273,24.81,84,60,3.11,ST,1692827164
383,pemba,-12.974,40.5178,25.39,83,20,2.06,MZ,1692827164
384,dolores,-36.3132,-57.6792,11.04,57,87,3.48,AR,1692827165
385,machico,32.7,-16.7667,26.11,73,20,1.03,PT,1692827166
386,quatre cocos,-20.2078,57.7625,22.27,61,87,7.25,MU,1692827167
387,zhumysker,49.3333,49.4,20.29,43,35,1.32,KZ,1692827167
388,conception bay south,47.4999,-52.9981,16.69,94,100,1.64,CA,1692827168
389,tommot,58.9564,126.2925,9.13,77,93,0.58,RU,1692827169
390,ulanhot,46.0833,122.0833,14.14,74,53,2.84,CN,1692827170
391,borzya,50.3833,116.5167,11.97,54,99,1.87,RU,1692827170
392,ulsteinvik,62.3432,5.8487,15.42,86,35,0.89,NO,1692827171
393,ak-dovurak,51.1833,90.6,12.75,72,63,0.36,RU,1692827172
394,changji,44.0167,87.3167,23.44,40,0,2.0,CN,1692827172
395,saint-pierre,-21.3393,55.4781,21.43,83,20,2.06,RE,1692827173
396,wynyard,-41.0,145.7167,9.61,93,95,0.91,AU,1692827174
397,matadi,-5.8167,13.45,24.19,76,39,3.88,CD,1692827175
398,pindi gheb,33.2402,72.2661,31.54,58,35,7.46,PK,1692827176
399,n'zeto,-7.2312,12.8666,21.92,85,29,1.92,AO,1692827177
400,lhasa,29.65,91.1,12.58,81,100,1.18,CN,1692827178
401,gillette,44.2911,-105.5022,31.68,22,0,3.6,US,1692827027
402,san pedro pochutla,15.7333,-96.4667,31.51,70,100,2.97,MX,1692827181
403,ilawa,53.596,19.5685,19.36,65,92,1.66,PL,1692827181
404,picota,-6.9197,-76.3304,32.27,62,72,1.7,PE,1692827182
405,beau vallon,-20.4189,57.6953,22.34,68,40,6.69,MU,1692827183
406,bawku,11.0616,-0.2417,24.57,88,95,2.71,GH,1692827184
407,gunnison,38.7,-107.0673,23.47,25,46,3.66,US,1692827184
408,tabou,4.423,-7.3528,24.71,91,51,2.65,CI,1692827185
409,rabo de peixe,37.8,-25.5833,20.73,73,20,2.57,PT,1692827186
410,manay,7.215,126.5397,25.62,83,68,2.84,PH,1692827186
411,alofi,-19.0595,-169.9187,23.94,69,75,7.2,NU,1692827187
412,kulachi,31.9286,70.4592,35.24,33,79,3.39,PK,1692827188
413,umm kaddadah,13.6017,26.6876,31.41,42,22,3.47,SD,1692827189
414,ar rutbah,33.0381,40.2848,33.4,21,1,2.22,IQ,1692827189
415,broken hill,-31.95,141.4333,9.88,45,0,2.55,AU,1692827190
416,gurun,5.8172,100.4738,25.88,93,99,0.62,MY,1692827191
417,kyzyl-suu,42.3414,78.0056,14.45,55,41,1.43,KG,1692827192
418,alexandria,31.2156,29.9553,24.3,66,0,2.19,EG,1692827192
419,visakhapatnam,17.69,83.2093,28.56,76,100,2.59,IN,1692827193
420,la'ie,21.6477,-157.9253,30.98,65,9,3.58,US,1692827194
421,geraldton,-28.7667,114.6,5.23,93,4,2.06,AU,1692827194
422,morehead city,34.7229,-76.726,29.45,57,0,4.12,US,1692827086
423,antsiranana,-12.2787,49.2917,22.95,82,6,8.26,MG,1692827196
424,puerto madryn,-42.7692,-65.0385,9.28,36,8,6.77,AR,1692827197
425,waingapu,-9.6567,120.2641,23.14,85,6,4.23,ID,1692827197
426,paracuru,-3.41,-39.0306,27.28,81,2,3.74,BR,1692827198
427,flying fish cove,-10.4217,105.6791,23.82,83,100,6.17,CX,1692827199
428,tamanrasset,22.785,5.5228,30.95,22,40,2.06,DZ,1692827200
429,eforie sud,44.0229,28.6494,24.45,78,0,3.83,RO,1692827200
430,uturoa,-16.7333,-151.4333,24.15,61,70,2.52,PF,1692827201
431,iskateley,67.6803,53.1512,7.08,89,97,8.17,RU,1692827202
432,arua,3.0201,30.9111,18.6,68,65,1.17,UG,1692827203
433,namtsy,62.7161,129.6658,9.02,78,76,1.43,RU,1692827203
434,argostolion,38.1811,20.489,28.29,51,60,2.18,GR,1692827204
435,yeed,4.55,43.0333,24.82,61,6,7.95,SO,1692827205
436,island harbour,50.724,-1.2758,18.32,88,95,0.45,GB,1692827206
437,altamira,-3.2033,-52.2064,31.05,58,20,2.57,BR,1692827206
438,sandnessjoen,66.0217,12.6316,13.06,94,20,2.57,NO,1692827207
439,qarqaraly,49.4058,75.4742,19.56,40,24,3.05,KZ,1692827208
440,bodo,67.28,14.405,14.02,95,75,1.03,NO,1692827208
441,bonanza,14.0289,-84.591,27.85,72,87,0.65,NI,1692827209
442,puerto palomas,31.7667,-107.6167,19.97,78,100,5.86,MX,1692827210
443,dutsen wai,10.8501,8.199,21.26,95,92,2.57,NG,1692827211
444,walla walla,46.0646,-118.343,25.83,41,0,3.58,US,1692826931
445,saint-francois,46.4154,3.9054,25.69,61,0,1.54,FR,1692827212
446,kirensk,57.7853,108.1119,12.06,92,98,0.3,RU,1692827213
447,codrington,-38.2667,141.9667,7.72,86,99,5.73,AU,1692827213
448,ar ruseris,11.8659,34.3869,24.4,81,87,1.86,SD,1692827214
449,isangel,-19.55,169.2667,22.06,83,75,1.03,VU,1692827216
450,arraial do cabo,-22.9661,-42.0278,23.98,78,0,3.6,BR,1692827216
451,balabac,7.9868,117.0645,27.33,78,100,2.13,PH,1692827091
452,st. john's,47.5649,-52.7093,15.66,97,100,3.09,CA,1692827148
453,adrar,20.5022,-10.0711,36.93,24,51,3.08,MR,1692827218
454,yandev,7.3667,9.05,23.89,89,100,4.78,NG,1692827219
455,kurchatov,51.6601,35.6521,12.23,79,2,3.07,RU,1692827220
456,namdrik,5.5994,168.1028,28.07,69,47,1.59,MH,1692827221
457,carloforte,39.145,8.3058,26.77,69,0,4.07,IT,1692827222
458,khandyga,62.6667,135.6,9.43,87,98,1.11,RU,1692827222
459,qui nhon,13.7667,109.2333,27.16,75,82,2.2,VN,1692827223
460,thai binh,20.45,106.3333,25.21,88,100,1.51,VN,1692827224
461,orchard homes,46.8633,-114.0484,23.84,51,75,2.06,US,1692827225
462,atherton,53.5237,-2.4935,18.45,95,100,0.47,GB,1692827225
463,sodra sandby,56.5667,16.6167,16.92,85,99,3.76,SE,1692827226
464,rudnichnyy,59.617,52.4703,8.32,81,90,2.82,RU,1692827227
465,kone,-21.0595,164.8658,21.57,66,89,1.74,NC,1692827228
466,tralee,52.2704,-9.7026,12.39,93,65,1.89,IE,1692827228
467,tomatlan,19.9333,-105.25,32.84,61,97,4.63,MX,1692827229
468,kani keli,-12.9536,45.1033,22.59,76,0,2.7,YT,1692827230
469,milas,37.3164,27.7839,24.64,69,0,1.54,TR,1692827231
470,ariquemes,-9.9133,-63.0408,33.15,28,8,1.0,BR,1692827231
471,coyhaique,-45.5752,-72.0662,4.97,56,40,3.09,CL,1692827232
472,posto fiscal rolim de moura,-13.0833,-62.2667,32.64,22,1,1.66,BR,1692827233
473,cidreira,-30.1811,-50.2056,16.75,97,100,2.96,BR,1692827234
474,dadukou,26.5479,101.7054,20.97,91,93,0.47,CN,1692827234
475,sinabang,2.4803,96.3801,26.2,83,100,0.42,ID,1692827235
476,chui,-33.6971,-53.4616,9.85,67,60,1.36,UY,1692827236
477,langarud,37.197,50.1535,24.03,73,0,0.88,IR,1692827236
478,taltal,-25.4,-70.4833,17.74,70,24,2.74,CL,1692827237
479,rapla,59.0072,24.7928,15.84,97,23,1.55,EE,1692827239
480,bouarfa,32.53,-1.95,29.6,20,81,1.13,MA,1692827239
481,prince rupert,54.3161,-130.3201,16.05,75,75,3.6,CA,1692827240
482,zhanibek,49.4167,46.85,20.94,48,78,3.28,KZ,1692827241
483,tacna,-18.0056,-70.2483,18.11,63,20,4.12,PE,1692827242
484,belmonte,-15.8631,-38.8828,23.58,87,1,3.93,BR,1692827242
485,kananga,-5.8958,22.4178,25.52,40,58,0.61,CD,1692827243
486,nam som,17.7704,102.1895,24.61,92,100,1.09,TH,1692827244
487,trujillo,-8.116,-79.03,21.98,78,75,5.14,PE,1692827245
488,craig,40.5153,-107.5464,28.97,26,0,4.77,US,1692827245
489,vorkuta,67.5,64.0,6.01,91,98,3.28,RU,1692827246
490,haymana,39.4321,32.4973,20.36,28,0,1.29,TR,1692827247
491,balqash,46.8481,74.995,24.41,40,38,3.22,KZ,1692827248
492,goure,13.9835,10.2704,34.0,23,34,2.57,NE,1692827248
493,rundu,-17.9333,19.7667,19.19,12,2,3.19,NA,1692827249
494,luanco,43.6152,-5.7934,26.93,96,67,2.86,ES,1692827250
495,lorengau,-2.0226,147.2712,27.67,82,92,3.33,PG,1692827250
496,monte carmelo,-18.7247,-47.4986,27.47,22,35,1.54,BR,1692827251
497,val-d'or,48.1002,-77.7828,22.05,60,75,1.54,CA,1692827240
498,suklayin,15.7574,121.5503,24.95,91,99,2.25,PH,1692827253
499,hami,42.8,93.45,28.4,18,100,5.03,CN,1692826965
500,jwaneng,-24.6004,24.7303,13.57,23,0,4.5,BW,1692827254
501,archangelos,36.2149,28.1149,26.28,71,0,2.66,GR,1692827255
502,nadym,65.5333,72.5167,7.85,87,79,3.44,RU,1692827255
503,awjilah,29.1081,21.2869,31.95,29,3,4.56,LY,1692827046
504,malango,-2.9627,119.9001,19.18,98,95,0.87,ID,1692827257
505,paphos,34.7667,32.4167,26.88,83,20,2.06,CY,1692827236
506,whangarei,-35.7317,174.3239,11.13,69,100,0.4,NZ,1692827259
507,winburg,-28.518,27.0093,7.64,46,28,2.13,ZA,1692827260
508,nyurba,63.2842,118.3319,6.67,75,1,0.51,RU,1692827144
509,laayoune,27.1622,-13.2032,24.19,100,40,9.77,EH,1692827261
510,heroica caborca,30.7167,-112.15,38.54,24,49,4.82,MX,1692827262
511,minot,48.2325,-101.2963,29.12,58,75,2.57,US,1692827017
512,kuching,1.55,110.3333,25.57,96,20,0.89,MY,1692827015
513,kristiansund,63.1115,7.732,14.03,88,100,3.6,NO,1692826974
514,winnemucca,40.973,-117.7357,28.03,26,0,1.54,US,1692827265
515,iwanai,42.9744,140.5089,27.74,83,7,1.13,JP,1692827266
516,pimenta bueno,-11.6725,-61.1936,33.41,22,4,1.86,BR,1692827267
517,lingsugur,16.1667,76.5167,24.82,72,100,6.53,IN,1692827268
518,tadine,-21.55,167.8833,20.07,69,93,5.53,NC,1692827268
519,usinsk,65.9939,57.5281,7.06,97,100,4.62,RU,1692827269
520,smithers,54.7804,-127.1743,24.18,41,20,3.09,CA,1692827006
521,parambu,-6.2111,-40.6944,26.28,36,0,1.76,BR,1692827271
522,la gi,10.6667,107.7833,25.45,89,43,3.83,VN,1692827271
523,puerto deseado,-47.7503,-65.8938,4.96,57,8,4.8,AR,1692827272
524,plastun,44.7561,136.2939,21.28,100,100,1.33,RU,1692827273
525,fada,9.5667,8.3,21.22,94,99,1.04,NG,1692827273
526,leu,44.1833,24.0,27.49,57,0,1.54,RO,1692827274
527,mahina,-17.5065,-149.489,27.87,51,20,1.54,PF,1692827102
528,floro,61.5996,5.0328,13.98,82,100,4.12,NO,1692827276
529,fairfield,41.2668,-73.3162,25.84,49,0,3.6,US,1692827088
530,praia,14.9215,-23.5087,28.3,74,20,4.63,CV,1692827278
531,kozel'sk,54.0375,35.7716,12.49,91,57,2.92,RU,1692827279
532,berbera,10.4396,45.0143,33.76,45,93,2.75,SO,1692827280
533,katsuura,35.1333,140.3,27.5,87,2,4.2,JP,1692827281
534,balkanabat,39.5108,54.3671,30.22,32,0,2.49,TM,1692827056
535,robertsport,6.7533,-11.3686,25.56,91,52,3.79,LR,1692827283
536,mckinleyville,40.9465,-124.1006,23.21,77,20,3.6,US,1692827284
537,oranjemund,-28.55,16.4333,12.33,76,5,5.86,NA,1692827285
538,jayapura,-2.5333,140.7,24.66,91,100,2.49,ID,1692827285
539,kittila,67.6647,24.8936,12.08,100,20,2.57,FI,1692827286
540,reyes,-14.3167,-67.3833,33.98,55,20,2.57,BO,1692827287
541,minas de marcona,-15.2119,-75.1103,15.22,71,51,6.08,PE,1692827288
542,ataq,14.5377,46.8319,27.0,55,18,3.02,YE,1692827288
543,marquette,46.5333,-87.6335,17.68,95,100,2.51,US,1692827268
544,bubaque,11.2833,-15.8333,27.48,82,66,4.01,GW,1692827290
545,mugia,43.1041,-9.2179,21.2,84,98,2.09,ES,1692827291
546,daleville,31.3102,-85.713,38.11,43,0,5.66,US,1692827291
547,al hudaydah,14.7978,42.9545,32.15,69,6,3.68,YE,1692827293
548,hanzhong,33.0728,107.0303,18.17,94,55,0.57,CN,1692826997
549,bikenibeu village,1.3673,173.1241,29.98,74,20,1.54,KI,1692827259
550,nizhneangarsk,55.7833,109.55,11.14,85,18,1.26,RU,1692827295
551,berriane,32.8265,3.7669,31.45,24,0,3.42,DZ,1692827296
552,pontianak,-0.0333,109.3333,22.99,100,100,0.51,ID,1692827298
553,brooks,50.5834,-111.8851,25.02,24,1,7.72,CA,1692827298
554,ceres,37.5949,-120.9577,35.68,37,0,4.12,US,1692827299
555,ouesso,1.6136,16.0517,22.21,97,100,1.12,CG,1692827300
556,xinqing,48.2333,129.5,16.18,85,1,2.41,CN,1692827301
557,palikir - national government center,6.9248,158.1611,28.47,79,40,1.54,FM,1692827301
558,jinchang,38.4953,102.1739,17.19,40,76,1.35,CN,1692827302
559,shengli,37.4564,118.4856,21.42,68,100,3.42,CN,1692827303
560,bar,49.0772,27.6826,16.45,74,2,2.77,UA,1692827304
561,fenoarivo be,-18.4333,46.5667,16.0,67,1,3.25,MG,1692827305
562,dori,14.0354,-0.0345,32.06,51,62,7.25,BF,1692827305
563,babayevo,59.3936,35.9371,9.43,70,100,1.96,RU,1692827306
564,vadso,70.0744,29.7487,10.49,93,75,4.63,NO,1692827239
565,key west,24.5557,-81.7826,33.0,61,40,6.17,US,1692827308
566,sao caetano de odivelas,-0.75,-48.02,26.68,71,16,4.99,BR,1692827308
